dataset,dataset_index,iteration,tipo,limite,tamanho,dispara,antigo_json_valido,antigo_corte,atual_json_valido,atual_string_inteira_valida,atual_cabe_no_limite,atual_fallback_nota,atual_tem_marcador_antigo
ANP_MONTHLY,18,10,series_card,1800,702,False,,,,,,,
ANP_MONTHLY,18,10,pool_card,1800,1174,False,,,,,,,
ANP_MONTHLY,18,10,dataset_card,900,764,False,,,,,,,
ANP_MONTHLY,18,10,diagnosis,700,480,False,,,,,,,
ANP_MONTHLY,18,10,historico,320,326,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,18,10,historico,320,303,False,,,,,,,
ANP_MONTHLY,18,10,historico,320,243,False,,,,,,,
ANP_MONTHLY,18,10,historico,320,312,False,,,,,,,
ANP_MONTHLY,18,10,historico,320,238,False,,,,,,,
ANP_MONTHLY,18,10,historico,320,312,False,,,,,,,
ANP_MONTHLY,18,10,historico,320,313,False,,,,,,,
ANP_MONTHLY,18,10,historico,320,234,False,,,,,,,
ANP_MONTHLY,18,10,historico,320,287,False,,,,,,,
ANP_MONTHLY,18,10,historico,320,288,False,,,,,,,
ANP_MONTHLY,18,10,handles,600,511,False,,,,,,,
ANP_MONTHLY,18,10,scratchpad_args,120,160,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,18,10,scratchpad_args,120,222,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,18,10,scratchpad_args,120,26,False,,,,,,,
ANP_MONTHLY,18,10,scratchpad_args,120,182,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,18,10,scratchpad_args,120,20,False,,,,,,,
ANP_MONTHLY,18,10,scratchpad_args,120,23,False,,,,,,,
ANP_MONTHLY,18,10,ultima_observacao,1400,439,False,,,,,,,
ANP_MONTHLY,24,1,series_card,1800,698,False,,,,,,,
ANP_MONTHLY,24,1,pool_card,1800,1252,False,,,,,,,
ANP_MONTHLY,24,1,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,24,1,diagnosis,700,480,False,,,,,,,
ANP_MONTHLY,24,1,historico,320,245,False,,,,,,,
ANP_MONTHLY,24,1,historico,320,242,False,,,,,,,
ANP_MONTHLY,24,1,historico,320,250,False,,,,,,,
ANP_MONTHLY,24,1,historico,320,320,False,,,,,,,
ANP_MONTHLY,24,1,historico,320,295,False,,,,,,,
ANP_MONTHLY,24,1,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,1,historico,320,294,False,,,,,,,
ANP_MONTHLY,24,1,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,1,historico,320,293,False,,,,,,,
ANP_MONTHLY,24,1,handles,600,256,False,,,,,,,
ANP_MONTHLY,24,2,series_card,1800,698,False,,,,,,,
ANP_MONTHLY,24,2,pool_card,1800,1252,False,,,,,,,
ANP_MONTHLY,24,2,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,24,2,diagnosis,700,480,False,,,,,,,
ANP_MONTHLY,24,2,historico,320,245,False,,,,,,,
ANP_MONTHLY,24,2,historico,320,242,False,,,,,,,
ANP_MONTHLY,24,2,historico,320,250,False,,,,,,,
ANP_MONTHLY,24,2,historico,320,320,False,,,,,,,
ANP_MONTHLY,24,2,historico,320,295,False,,,,,,,
ANP_MONTHLY,24,2,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,2,historico,320,294,False,,,,,,,
ANP_MONTHLY,24,2,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,2,historico,320,293,False,,,,,,,
ANP_MONTHLY,24,2,handles,600,353,False,,,,,,,
ANP_MONTHLY,24,2,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,24,2,ultima_observacao,1400,237,False,,,,,,,
ANP_MONTHLY,24,3,series_card,1800,698,False,,,,,,,
ANP_MONTHLY,24,3,pool_card,1800,1252,False,,,,,,,
ANP_MONTHLY,24,3,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,24,3,diagnosis,700,480,False,,,,,,,
ANP_MONTHLY,24,3,historico,320,403,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,3,historico,320,245,False,,,,,,,
ANP_MONTHLY,24,3,historico,320,242,False,,,,,,,
ANP_MONTHLY,24,3,historico,320,250,False,,,,,,,
ANP_MONTHLY,24,3,historico,320,320,False,,,,,,,
ANP_MONTHLY,24,3,historico,320,295,False,,,,,,,
ANP_MONTHLY,24,3,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,3,historico,320,294,False,,,,,,,
ANP_MONTHLY,24,3,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,3,historico,320,293,False,,,,,,,
ANP_MONTHLY,24,3,handles,600,353,False,,,,,,,
ANP_MONTHLY,24,3,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,24,3,scratchpad_args,120,254,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,3,ultima_observacao,1400,379,False,,,,,,,
ANP_MONTHLY,24,4,series_card,1800,698,False,,,,,,,
ANP_MONTHLY,24,4,pool_card,1800,1252,False,,,,,,,
ANP_MONTHLY,24,4,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,24,4,diagnosis,700,480,False,,,,,,,
ANP_MONTHLY,24,4,historico,320,403,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,4,historico,320,245,False,,,,,,,
ANP_MONTHLY,24,4,historico,320,242,False,,,,,,,
ANP_MONTHLY,24,4,historico,320,250,False,,,,,,,
ANP_MONTHLY,24,4,historico,320,320,False,,,,,,,
ANP_MONTHLY,24,4,historico,320,295,False,,,,,,,
ANP_MONTHLY,24,4,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,4,historico,320,294,False,,,,,,,
ANP_MONTHLY,24,4,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,4,historico,320,293,False,,,,,,,
ANP_MONTHLY,24,4,handles,600,449,False,,,,,,,
ANP_MONTHLY,24,4,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,24,4,scratchpad_args,120,254,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,4,scratchpad_args,120,32,False,,,,,,,
ANP_MONTHLY,24,4,ultima_observacao,1400,377,False,,,,,,,
ANP_MONTHLY,24,5,series_card,1800,698,False,,,,,,,
ANP_MONTHLY,24,5,pool_card,1800,1252,False,,,,,,,
ANP_MONTHLY,24,5,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,24,5,diagnosis,700,480,False,,,,,,,
ANP_MONTHLY,24,5,historico,320,403,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,5,historico,320,245,False,,,,,,,
ANP_MONTHLY,24,5,historico,320,242,False,,,,,,,
ANP_MONTHLY,24,5,historico,320,250,False,,,,,,,
ANP_MONTHLY,24,5,historico,320,320,False,,,,,,,
ANP_MONTHLY,24,5,historico,320,295,False,,,,,,,
ANP_MONTHLY,24,5,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,5,historico,320,294,False,,,,,,,
ANP_MONTHLY,24,5,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,5,historico,320,293,False,,,,,,,
ANP_MONTHLY,24,5,handles,600,531,False,,,,,,,
ANP_MONTHLY,24,5,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,24,5,scratchpad_args,120,254,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,5,scratchpad_args,120,32,False,,,,,,,
ANP_MONTHLY,24,5,scratchpad_args,120,41,False,,,,,,,
ANP_MONTHLY,24,5,ultima_observacao,1400,394,False,,,,,,,
ANP_MONTHLY,24,6,series_card,1800,698,False,,,,,,,
ANP_MONTHLY,24,6,pool_card,1800,1252,False,,,,,,,
ANP_MONTHLY,24,6,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,24,6,diagnosis,700,480,False,,,,,,,
ANP_MONTHLY,24,6,historico,320,403,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,6,historico,320,245,False,,,,,,,
ANP_MONTHLY,24,6,historico,320,242,False,,,,,,,
ANP_MONTHLY,24,6,historico,320,355,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,6,historico,320,250,False,,,,,,,
ANP_MONTHLY,24,6,historico,320,320,False,,,,,,,
ANP_MONTHLY,24,6,historico,320,295,False,,,,,,,
ANP_MONTHLY,24,6,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,6,historico,320,294,False,,,,,,,
ANP_MONTHLY,24,6,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,6,handles,600,531,False,,,,,,,
ANP_MONTHLY,24,6,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,24,6,scratchpad_args,120,254,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,6,scratchpad_args,120,32,False,,,,,,,
ANP_MONTHLY,24,6,scratchpad_args,120,41,False,,,,,,,
ANP_MONTHLY,24,6,scratchpad_args,120,204,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,6,ultima_observacao,1400,383,False,,,,,,,
ANP_MONTHLY,24,7,series_card,1800,698,False,,,,,,,
ANP_MONTHLY,24,7,pool_card,1800,1252,False,,,,,,,
ANP_MONTHLY,24,7,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,24,7,diagnosis,700,480,False,,,,,,,
ANP_MONTHLY,24,7,historico,320,403,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,7,historico,320,245,False,,,,,,,
ANP_MONTHLY,24,7,historico,320,242,False,,,,,,,
ANP_MONTHLY,24,7,historico,320,355,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,7,historico,320,250,False,,,,,,,
ANP_MONTHLY,24,7,historico,320,320,False,,,,,,,
ANP_MONTHLY,24,7,historico,320,295,False,,,,,,,
ANP_MONTHLY,24,7,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,7,historico,320,294,False,,,,,,,
ANP_MONTHLY,24,7,historico,320,319,False,,,,,,,
ANP_MONTHLY,24,7,handles,600,531,False,,,,,,,
ANP_MONTHLY,24,7,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,24,7,scratchpad_args,120,254,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,7,scratchpad_args,120,32,False,,,,,,,
ANP_MONTHLY,24,7,scratchpad_args,120,41,False,,,,,,,
ANP_MONTHLY,24,7,scratchpad_args,120,204,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,7,scratchpad_args,120,262,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,24,7,ultima_observacao,1400,97,False,,,,,,,
ANP_MONTHLY,25,1,series_card,1800,692,False,,,,,,,
ANP_MONTHLY,25,1,pool_card,1800,1246,False,,,,,,,
ANP_MONTHLY,25,1,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,25,1,diagnosis,700,483,False,,,,,,,
ANP_MONTHLY,25,1,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,1,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,1,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,1,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,1,historico,320,233,False,,,,,,,
ANP_MONTHLY,25,1,historico,320,240,False,,,,,,,
ANP_MONTHLY,25,1,historico,320,284,False,,,,,,,
ANP_MONTHLY,25,1,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,1,historico,320,236,False,,,,,,,
ANP_MONTHLY,25,1,handles,600,279,False,,,,,,,
ANP_MONTHLY,25,2,series_card,1800,692,False,,,,,,,
ANP_MONTHLY,25,2,pool_card,1800,1246,False,,,,,,,
ANP_MONTHLY,25,2,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,25,2,diagnosis,700,483,False,,,,,,,
ANP_MONTHLY,25,2,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,2,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,2,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,2,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,2,historico,320,233,False,,,,,,,
ANP_MONTHLY,25,2,historico,320,240,False,,,,,,,
ANP_MONTHLY,25,2,historico,320,284,False,,,,,,,
ANP_MONTHLY,25,2,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,2,historico,320,236,False,,,,,,,
ANP_MONTHLY,25,2,handles,600,365,False,,,,,,,
ANP_MONTHLY,25,2,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,25,2,ultima_observacao,1400,233,False,,,,,,,
ANP_MONTHLY,25,3,series_card,1800,692,False,,,,,,,
ANP_MONTHLY,25,3,pool_card,1800,1246,False,,,,,,,
ANP_MONTHLY,25,3,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,25,3,diagnosis,700,483,False,,,,,,,
ANP_MONTHLY,25,3,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,3,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,3,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,3,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,3,historico,320,233,False,,,,,,,
ANP_MONTHLY,25,3,historico,320,240,False,,,,,,,
ANP_MONTHLY,25,3,historico,320,284,False,,,,,,,
ANP_MONTHLY,25,3,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,3,historico,320,236,False,,,,,,,
ANP_MONTHLY,25,3,handles,600,365,False,,,,,,,
ANP_MONTHLY,25,3,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,25,3,scratchpad_args,120,16,False,,,,,,,
ANP_MONTHLY,25,3,ultima_observacao,1400,483,False,,,,,,,
ANP_MONTHLY,25,4,series_card,1800,692,False,,,,,,,
ANP_MONTHLY,25,4,pool_card,1800,1246,False,,,,,,,
ANP_MONTHLY,25,4,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,25,4,diagnosis,700,483,False,,,,,,,
ANP_MONTHLY,25,4,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,4,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,4,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,4,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,4,historico,320,233,False,,,,,,,
ANP_MONTHLY,25,4,historico,320,240,False,,,,,,,
ANP_MONTHLY,25,4,historico,320,284,False,,,,,,,
ANP_MONTHLY,25,4,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,4,historico,320,296,False,,,,,,,
ANP_MONTHLY,25,4,historico,320,236,False,,,,,,,
ANP_MONTHLY,25,4,handles,600,365,False,,,,,,,
ANP_MONTHLY,25,4,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,25,4,scratchpad_args,120,16,False,,,,,,,
ANP_MONTHLY,25,4,scratchpad_args,120,157,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,4,ultima_observacao,1400,372,False,,,,,,,
ANP_MONTHLY,25,5,series_card,1800,692,False,,,,,,,
ANP_MONTHLY,25,5,pool_card,1800,1246,False,,,,,,,
ANP_MONTHLY,25,5,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,25,5,diagnosis,700,483,False,,,,,,,
ANP_MONTHLY,25,5,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,5,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,5,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,5,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,5,historico,320,233,False,,,,,,,
ANP_MONTHLY,25,5,historico,320,240,False,,,,,,,
ANP_MONTHLY,25,5,historico,320,284,False,,,,,,,
ANP_MONTHLY,25,5,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,5,historico,320,296,False,,,,,,,
ANP_MONTHLY,25,5,historico,320,265,False,,,,,,,
ANP_MONTHLY,25,5,handles,600,365,False,,,,,,,
ANP_MONTHLY,25,5,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,25,5,scratchpad_args,120,16,False,,,,,,,
ANP_MONTHLY,25,5,scratchpad_args,120,157,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,5,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,5,ultima_observacao,1400,376,False,,,,,,,
ANP_MONTHLY,25,6,series_card,1800,692,False,,,,,,,
ANP_MONTHLY,25,6,pool_card,1800,1246,False,,,,,,,
ANP_MONTHLY,25,6,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,25,6,diagnosis,700,483,False,,,,,,,
ANP_MONTHLY,25,6,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,6,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,6,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,6,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,6,historico,320,233,False,,,,,,,
ANP_MONTHLY,25,6,historico,320,240,False,,,,,,,
ANP_MONTHLY,25,6,historico,320,284,False,,,,,,,
ANP_MONTHLY,25,6,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,6,historico,320,296,False,,,,,,,
ANP_MONTHLY,25,6,historico,320,265,False,,,,,,,
ANP_MONTHLY,25,6,handles,600,365,False,,,,,,,
ANP_MONTHLY,25,6,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,25,6,scratchpad_args,120,16,False,,,,,,,
ANP_MONTHLY,25,6,scratchpad_args,120,157,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,6,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,6,scratchpad_args,120,179,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,6,ultima_observacao,1400,374,False,,,,,,,
ANP_MONTHLY,25,7,series_card,1800,692,False,,,,,,,
ANP_MONTHLY,25,7,pool_card,1800,1246,False,,,,,,,
ANP_MONTHLY,25,7,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,25,7,diagnosis,700,483,False,,,,,,,
ANP_MONTHLY,25,7,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,7,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,7,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,7,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,7,historico,320,233,False,,,,,,,
ANP_MONTHLY,25,7,historico,320,240,False,,,,,,,
ANP_MONTHLY,25,7,historico,320,284,False,,,,,,,
ANP_MONTHLY,25,7,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,7,historico,320,296,False,,,,,,,
ANP_MONTHLY,25,7,historico,320,265,False,,,,,,,
ANP_MONTHLY,25,7,handles,600,459,False,,,,,,,
ANP_MONTHLY,25,7,scratchpad_args,120,58,False,,,,,,,
ANP_MONTHLY,25,7,scratchpad_args,120,16,False,,,,,,,
ANP_MONTHLY,25,7,scratchpad_args,120,157,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,7,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,7,scratchpad_args,120,179,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,7,scratchpad_args,120,32,False,,,,,,,
ANP_MONTHLY,25,7,ultima_observacao,1400,383,False,,,,,,,
ANP_MONTHLY,25,8,series_card,1800,692,False,,,,,,,
ANP_MONTHLY,25,8,pool_card,1800,1246,False,,,,,,,
ANP_MONTHLY,25,8,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,25,8,diagnosis,700,483,False,,,,,,,
ANP_MONTHLY,25,8,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,8,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,8,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,8,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,8,historico,320,233,False,,,,,,,
ANP_MONTHLY,25,8,historico,320,240,False,,,,,,,
ANP_MONTHLY,25,8,historico,320,284,False,,,,,,,
ANP_MONTHLY,25,8,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,8,historico,320,296,False,,,,,,,
ANP_MONTHLY,25,8,historico,320,265,False,,,,,,,
ANP_MONTHLY,25,8,handles,600,541,False,,,,,,,
ANP_MONTHLY,25,8,scratchpad_args,120,16,False,,,,,,,
ANP_MONTHLY,25,8,scratchpad_args,120,157,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,8,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,8,scratchpad_args,120,179,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,8,scratchpad_args,120,32,False,,,,,,,
ANP_MONTHLY,25,8,scratchpad_args,120,41,False,,,,,,,
ANP_MONTHLY,25,8,ultima_observacao,1400,394,False,,,,,,,
ANP_MONTHLY,25,9,series_card,1800,692,False,,,,,,,
ANP_MONTHLY,25,9,pool_card,1800,1246,False,,,,,,,
ANP_MONTHLY,25,9,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,25,9,diagnosis,700,483,False,,,,,,,
ANP_MONTHLY,25,9,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,9,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,9,historico,320,285,False,,,,,,,
ANP_MONTHLY,25,9,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,9,historico,320,233,False,,,,,,,
ANP_MONTHLY,25,9,historico,320,240,False,,,,,,,
ANP_MONTHLY,25,9,historico,320,284,False,,,,,,,
ANP_MONTHLY,25,9,historico,320,311,False,,,,,,,
ANP_MONTHLY,25,9,historico,320,296,False,,,,,,,
ANP_MONTHLY,25,9,historico,320,265,False,,,,,,,
ANP_MONTHLY,25,9,handles,600,541,False,,,,,,,
ANP_MONTHLY,25,9,scratchpad_args,120,157,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,9,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,9,scratchpad_args,120,179,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,9,scratchpad_args,120,32,False,,,,,,,
ANP_MONTHLY,25,9,scratchpad_args,120,41,False,,,,,,,
ANP_MONTHLY,25,9,scratchpad_args,120,183,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,25,9,ultima_observacao,1400,97,False,,,,,,,
ANP_MONTHLY,35,1,series_card,1800,695,False,,,,,,,
ANP_MONTHLY,35,1,pool_card,1800,1198,False,,,,,,,
ANP_MONTHLY,35,1,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,35,1,diagnosis,700,464,False,,,,,,,
ANP_MONTHLY,35,1,historico,320,242,False,,,,,,,
ANP_MONTHLY,35,1,historico,320,234,False,,,,,,,
ANP_MONTHLY,35,1,historico,320,311,False,,,,,,,
ANP_MONTHLY,35,1,historico,320,285,False,,,,,,,
ANP_MONTHLY,35,1,historico,320,312,False,,,,,,,
ANP_MONTHLY,35,1,historico,320,287,False,,,,,,,
ANP_MONTHLY,35,1,historico,320,237,False,,,,,,,
ANP_MONTHLY,35,1,historico,320,310,False,,,,,,,
ANP_MONTHLY,35,1,historico,320,285,False,,,,,,,
ANP_MONTHLY,35,1,handles,600,251,False,,,,,,,
ANP_MONTHLY,35,2,series_card,1800,695,False,,,,,,,
ANP_MONTHLY,35,2,pool_card,1800,1198,False,,,,,,,
ANP_MONTHLY,35,2,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,35,2,diagnosis,700,464,False,,,,,,,
ANP_MONTHLY,35,2,historico,320,242,False,,,,,,,
ANP_MONTHLY,35,2,historico,320,234,False,,,,,,,
ANP_MONTHLY,35,2,historico,320,311,False,,,,,,,
ANP_MONTHLY,35,2,historico,320,285,False,,,,,,,
ANP_MONTHLY,35,2,historico,320,312,False,,,,,,,
ANP_MONTHLY,35,2,historico,320,287,False,,,,,,,
ANP_MONTHLY,35,2,historico,320,237,False,,,,,,,
ANP_MONTHLY,35,2,historico,320,310,False,,,,,,,
ANP_MONTHLY,35,2,historico,320,285,False,,,,,,,
ANP_MONTHLY,35,2,handles,600,351,False,,,,,,,
ANP_MONTHLY,35,2,scratchpad_args,120,42,False,,,,,,,
ANP_MONTHLY,35,2,ultima_observacao,1400,232,False,,,,,,,
ANP_MONTHLY,35,3,series_card,1800,695,False,,,,,,,
ANP_MONTHLY,35,3,pool_card,1800,1198,False,,,,,,,
ANP_MONTHLY,35,3,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,35,3,diagnosis,700,464,False,,,,,,,
ANP_MONTHLY,35,3,historico,320,242,False,,,,,,,
ANP_MONTHLY,35,3,historico,320,234,False,,,,,,,
ANP_MONTHLY,35,3,historico,320,311,False,,,,,,,
ANP_MONTHLY,35,3,historico,320,285,False,,,,,,,
ANP_MONTHLY,35,3,historico,320,312,False,,,,,,,
ANP_MONTHLY,35,3,historico,320,287,False,,,,,,,
ANP_MONTHLY,35,3,historico,320,311,False,,,,,,,
ANP_MONTHLY,35,3,historico,320,237,False,,,,,,,
ANP_MONTHLY,35,3,historico,320,310,False,,,,,,,
ANP_MONTHLY,35,3,historico,320,285,False,,,,,,,
ANP_MONTHLY,35,3,handles,600,351,False,,,,,,,
ANP_MONTHLY,35,3,scratchpad_args,120,42,False,,,,,,,
ANP_MONTHLY,35,3,scratchpad_args,120,175,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,35,3,ultima_observacao,1400,388,False,,,,,,,
ANP_MONTHLY,35,4,series_card,1800,695,False,,,,,,,
ANP_MONTHLY,35,4,pool_card,1800,1198,False,,,,,,,
ANP_MONTHLY,35,4,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,35,4,diagnosis,700,464,False,,,,,,,
ANP_MONTHLY,35,4,historico,320,242,False,,,,,,,
ANP_MONTHLY,35,4,historico,320,291,False,,,,,,,
ANP_MONTHLY,35,4,historico,320,234,False,,,,,,,
ANP_MONTHLY,35,4,historico,320,311,False,,,,,,,
ANP_MONTHLY,35,4,historico,320,285,False,,,,,,,
ANP_MONTHLY,35,4,historico,320,312,False,,,,,,,
ANP_MONTHLY,35,4,historico,320,287,False,,,,,,,
ANP_MONTHLY,35,4,historico,320,311,False,,,,,,,
ANP_MONTHLY,35,4,historico,320,237,False,,,,,,,
ANP_MONTHLY,35,4,historico,320,310,False,,,,,,,
ANP_MONTHLY,35,4,handles,600,351,False,,,,,,,
ANP_MONTHLY,35,4,scratchpad_args,120,42,False,,,,,,,
ANP_MONTHLY,35,4,scratchpad_args,120,175,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,35,4,scratchpad_args,120,148,True,False,dentro_de_string,True,False,True,False,False
ANP_MONTHLY,35,4,ultima_observacao,1400,368,False,,,,,,,
ANP_MONTHLY,35,5,series_card,1800,695,False,,,,,,,
ANP_MONTHLY,35,5,pool_card,1800,1198,False,,,,,,,
ANP_MONTHLY,35,5,dataset_card,900,766,False,,,,,,,
ANP_MONTHLY,35,5,diagnosis,700,464,False,,,,,,,
ANP_MONTHLY,35,5,historico,320,242,False,,,,,,,
ANP_MONTHLY,35,5,historico,320,291,False,,,,,,,
ANP_MONTHLY,35,5,historico,320,234,False,,,,,,,
ANP_MONTHLY,35,5,historico,320,311,False,,,,,,,
ANP_MONTHLY,35,5,historico,320,285,False,,,,,,,
ANP_MONTHLY,35,5,historico,320,312,False,,,,,,,
ANP_MONTHLY,35,5,historico,320,287,False,,,,,,,
ANP_MONTHLY,35,5,historico,320,311,False,,,,,,,
ANP_MONTHLY,35,5,historico,320,237,False,,,,,,,
ANP_MONTHLY,35,5,historico,320,310,False,,,,,,,
ANP_MONTHLY,35,5,handles,600,445,False,,,,,,,
ANP_MONTHLY,35,5,scratchpad_args,120,42,False,,,,,,,
ANP_MONTHLY,35,5,scratchpad_args,120,175,True,False,dentro_de_string,True,False,True,False,False
